,Date,Price (USD)
AG,12/19/2008,10.61
AG,12/18/2008,11.29
AG,12/17/2008,10.98
AG,12/16/2008,10.5
AG,12/15/2008,10.33
AG,12/12/2008,10.07
AG,12/11/2008,10.39
AG,12/10/2008,9.96
AG,12/9/2008,9.83
AG,12/8/2008,9.73
AG,12/5/2008,9.46
AG,12/4/2008,9.58
AG,12/3/2008,9.43
AG,12/2/2008,9.41
AG,12/1/2008,9.91
AG,11/28/2008,10.12
AG,11/27/2008,10.26
AG,11/26/2008,10.3
AG,11/25/2008,10.33
AG,11/24/2008,10.04
AG,11/21/2008,9.17
AG,11/20/2008,9.39
AG,11/19/2008,9.4
AG,11/18/2008,9.38
AG,11/17/2008,9.5
AG,11/14/2008,9.33
AG,11/13/2008,9.365
AG,11/12/2008,9.65
AG,11/11/2008,9.94
AG,11/10/2008,10.31
AG,11/7/2008,10.13
AG,11/6/2008,10.41
AG,11/5/2008,10.28
AG,11/4/2008,9.95
AG,11/3/2008,10.05
AG,10/31/2008,9.28
AG,10/30/2008,10.02
AG,10/29/2008,9.38
AG,10/28/2008,9.09
AG,10/27/2008,9.01
AG,10/24/2008,8.88
AG,10/23/2008,9.34
AG,10/22/2008,9.84
AG,10/21/2008,9.86
AG,10/20/2008,9.79
AG,10/17/2008,9.56
AG,10/16/2008,9.99
AG,10/15/2008,10.92
AG,10/14/2008,10.89
AG,10/13/2008,10.61
AG,10/10/2008,11.74
AG,10/9/2008,11.64
AG,10/8/2008,11.65
AG,10/7/2008,11.64
AG,10/6/2008,11.29
AG,10/3/2008,11.2
AG,10/2/2008,12.25
AG,10/1/2008,12.28
AG,9/30/2008,12.96
AG,9/29/2008,13.06
AG,9/26/2008,13.18
AG,9/25/2008,13.34
AG,9/24/2008,13.29
AG,9/23/2008,13.38
AG,9/22/2008,12.985
AG,9/19/2008,12.15
AG,9/18/2008,12.93
AG,9/17/2008,10.77
AG,9/16/2008,10.88
AG,9/15/2008,10.84
AG,9/12/2008,10.8
AG,9/11/2008,10.66
AG,9/10/2008,11.27
AG,9/9/2008,12.04
AG,9/8/2008,12.38
AG,9/5/2008,12.72
AG,9/4/2008,13.02
AG,9/3/2008,12.79
AG,9/2/2008,13.18
AG,9/1/2008,13.58
AG,8/29/2008,13.76
AG,8/28/2008,13.78
AG,8/27/2008,13.76
AG,8/26/2008,13.05
AG,8/22/2008,13.62
AG,8/21/2008,13.59
AG,8/20/2008,13.27
AG,8/19/2008,13.01
AG,8/18/2008,13.01
AG,8/15/2008,12.82
AG,8/14/2008,14.86
AG,8/13/2008,14.68
AG,8/12/2008,14.45
AG,8/11/2008,15.335
AG,8/8/2008,15.76
AG,8/7/2008,16.59
AG,8/6/2008,16.74
AG,8/5/2008,16.67
AG,8/4/2008,17.37
AG,8/1/2008,17.59
AG,7/31/2008,17.48
AG,7/30/2008,17.12
AG,7/29/2008,17.42
AG,7/28/2008,17.47
AG,7/25/2008,17.55
AG,7/24/2008,17.52
AG,7/23/2008,17.59
AG,7/22/2008,18.6
AG,7/21/2008,18.35
AG,7/18/2008,18.55
AG,7/17/2008,18.67
AG,7/16/2008,18.83
AG,7/15/2008,19.3
AG,7/14/2008,18.69
AG,7/11/2008,18.38
AG,7/10/2008,18.17
AG,7/9/2008,17.82
AG,7/8/2008,17.62
AG,7/7/2008,17.85
AG,7/4/2008,18.01
AG,7/3/2008,18.31
AG,7/2/2008,17.92
AG,7/1/2008,17.56
AG,6/30/2008,17.65
AG,6/27/2008,17.4
AG,6/26/2008,16.88
AG,6/25/2008,16.7
AG,6/24/2008,16.85
AG,6/23/2008,17.19
AG,6/20/2008,17.44
AG,6/19/2008,17.22
AG,6/18/2008,17
AG,6/17/2008,17.22
AG,6/16/2008,16.73
AG,6/13/2008,16.31
AG,6/12/2008,16.59
AG,6/11/2008,16.58
AG,6/10/2008,16.94
AG,6/9/2008,17.46
AG,6/6/2008,17.19
AG,6/5/2008,16.65
AG,6/4/2008,16.67
AG,6/3/2008,16.82
AG,6/2/2008,16.86
AG,5/30/2008,16.85
AG,5/29/2008,17.17
AG,5/28/2008,17.26
AG,5/27/2008,18.14
AG,5/23/2008,18.1
AG,5/22/2008,17.82
AG,5/21/2008,17.77
AG,5/20/2008,17.03
AG,5/19/2008,17.18
AG,5/16/2008,16.83
AG,5/15/2008,16.6
AG,5/14/2008,16.69
AG,5/13/2008,17.08
AG,5/12/2008,16.74
AG,5/9/2008,16.97
AG,5/8/2008,16.58
AG,5/7/2008,16.69
AG,5/6/2008,16.7
AG,5/2/2008,16.19
AG,5/1/2008,16.64
AG,4/30/2008,16.47
AG,4/29/2008,16.78
AG,4/28/2008,16.94
AG,4/25/2008,16.68
AG,4/24/2008,17.09
AG,4/23/2008,17.55
AG,4/22/2008,17.56
AG,4/21/2008,17.86
AG,4/18/2008,18.18
AG,4/17/2008,18.56
AG,4/16/2008,18.07
AG,4/15/2008,17.86
AG,4/14/2008,17.45
AG,4/11/2008,17.95
AG,4/10/2008,18.32
AG,4/9/2008,17.49
AG,4/8/2008,18
AG,4/7/2008,17.96
AG,4/4/2008,17.45
AG,4/3/2008,17.15
AG,4/2/2008,16.89
AG,4/1/2008,16.74
AG,3/31/2008,17.99
AG,3/28/2008,18.36
AG,3/27/2008,18.2
AG,3/26/2008,18.07
AG,3/25/2008,17.575
AG,3/20/2008,17.53
AG,3/19/2008,19.88
AG,3/18/2008,20.38
AG,3/17/2008,20.92
AG,3/14/2008,20.41
AG,3/13/2008,20.79
AG,3/12/2008,19.7
AG,3/11/2008,20.25
AG,3/10/2008,19.57
AG,3/7/2008,20.22
AG,3/6/2008,20.8
AG,3/5/2008,19.48
AG,3/4/2008,20.32
AG,3/3/2008,20.16
AG,2/29/2008,19.62
AG,2/28/2008,19.24
AG,2/27/2008,19.33
AG,2/26/2008,18.12
AG,2/25/2008,18.06
AG,2/22/2008,17.94
AG,2/21/2008,17.98
AG,2/20/2008,17.42
AG,2/19/2008,17.25
AG,2/18/2008,17.01
AG,2/15/2008,17.38
AG,2/14/2008,17.26
AG,2/13/2008,16.98
AG,2/12/2008,17.46
AG,2/11/2008,17.37
AG,2/8/2008,16.95
AG,2/7/2008,16.7
AG,2/6/2008,16.48
AG,2/5/2008,16.51
AG,2/4/2008,16.7
AG,2/1/2008,17.19
AG,1/31/2008,16.74
AG,1/30/2008,16.76
AG,1/29/2008,16.75
AG,1/28/2008,16.44
AG,1/25/2008,16.53
AG,1/24/2008,16.35
AG,1/23/2008,15.95
AG,1/22/2008,15.57
AG,1/21/2008,15.77
AG,1/18/2008,15.825
AG,1/17/2008,15.88
AG,1/16/2008,15.85
AG,1/15/2008,16.24
AG,1/14/2008,16.5
AG,1/11/2008,16.06
AG,1/10/2008,15.62
AG,1/9/2008,16
AG,1/8/2008,15.485
AG,1/7/2008,15.24
AG,1/4/2008,15.275
AG,1/3/2008,15.38
AG,1/2/2008,14.93
AG,12/31/2007,14.76
AG,12/28/2007,14.75
AG,12/27/2007,14.67
AG,12/24/2007,14.35
AG,12/21/2007,14.28
AG,12/20/2007,13.97
AG,12/19/2007,13.98
AG,12/18/2007,13.97
AG,12/17/2007,13.745
AG,12/14/2007,14.01
AG,12/13/2007,14.61
AG,12/12/2007,14.635
AG,12/11/2007,14.615
AG,12/10/2007,14.38
AG,12/7/2007,14.44
AG,12/6/2007,14.06
AG,12/5/2007,14.34
AG,12/4/2007,14.25
AG,12/3/2007,13.86
AG,11/30/2007,14.23
AG,11/29/2007,14.38
AG,11/28/2007,14.275
AG,11/27/2007,14.65
AG,11/26/2007,14.885
AG,11/23/2007,14.55
AG,11/22/2007,14.52
AG,11/21/2007,14.55
AG,11/20/2007,14.36
AG,11/19/2007,14.52
AG,11/16/2007,14.45
AG,11/15/2007,14.82
AG,11/14/2007,14.97
AG,11/13/2007,14.675
AG,11/12/2007,15.14
AG,11/9/2007,15.15
AG,11/8/2007,15.36
AG,11/7/2007,15.82
AG,11/6/2007,14.96
AG,11/5/2007,14.49
AG,11/2/2007,14.32
AG,11/1/2007,14.36
AG,10/31/2007,14.32
AG,10/30/2007,14.175
AG,10/29/2007,14.41
AG,10/26/2007,14.07
AG,10/25/2007,13.725
AG,10/24/2007,13.44
AG,10/23/2007,13.57
AG,10/22/2007,13.35
AG,10/19/2007,13.83
AG,10/18/2007,13.68
AG,10/17/2007,13.6
AG,10/16/2007,13.66
AG,10/15/2007,13.95
AG,10/12/2007,13.79
AG,10/11/2007,13.67
AG,10/10/2007,13.62
AG,10/9/2007,13.21
AG,10/8/2007,13.29
AG,10/5/2007,13.435
AG,10/4/2007,13.22
AG,10/3/2007,13.35
AG,10/2/2007,13.28
AG,10/1/2007,13.775
AG,9/28/2007,13.65
AG,9/27/2007,13.51
AG,9/26/2007,13.44
AG,9/25/2007,13.28
AG,9/24/2007,13.62
AG,9/21/2007,13.47
AG,9/20/2007,13.17
AG,9/19/2007,12.995
AG,9/18/2007,12.96
AG,9/17/2007,12.59
AG,9/14/2007,12.5
AG,9/13/2007,12.47
AG,9/12/2007,12.66
AG,9/11/2007,12.57
AG,9/10/2007,12.56
AG,9/7/2007,12.57
AG,9/6/2007,12.245
AG,9/5/2007,12.215
AG,9/4/2007,12.095
AG,9/3/2007,12.1
AG,8/31/2007,11.95
AG,8/30/2007,11.86
AG,8/29/2007,11.8
AG,8/28/2007,11.83
AG,8/24/2007,11.7
AG,8/23/2007,11.88
AG,8/22/2007,11.68
AG,8/21/2007,11.67
AG,8/20/2007,11.95
AG,8/17/2007,11.69
AG,8/16/2007,12.365
AG,8/15/2007,12.51
AG,8/14/2007,12.76
AG,8/13/2007,12.87
AG,8/10/2007,12.69
AG,8/9/2007,12.975
AG,8/8/2007,13.03
AG,8/7/2007,12.99
AG,8/6/2007,13.1
AG,8/3/2007,12.96
AG,8/2/2007,12.96
AG,8/1/2007,12.77
AG,7/31/2007,12.93
AG,7/30/2007,12.73
AG,7/27/2007,12.75
AG,7/26/2007,13.13
AG,7/25/2007,13.175
AG,7/24/2007,13.34
AG,7/23/2007,13.34
AG,7/20/2007,13.29
AG,7/19/2007,13.25
AG,7/18/2007,12.94
AG,7/17/2007,12.9
AG,7/16/2007,13.03
AG,7/13/2007,13.125
AG,7/12/2007,12.95
AG,7/11/2007,12.95
AG,7/10/2007,12.76
AG,7/9/2007,12.74
AG,7/6/2007,12.4
AG,7/5/2007,12.6
AG,7/4/2007,12.605
AG,7/3/2007,12.6
AG,7/2/2007,12.47
AG,6/29/2007,12.54
AG,6/28/2007,12.425
AG,6/27/2007,12.26
AG,6/26/2007,12.85
AG,6/25/2007,12.96
AG,6/22/2007,13.155
AG,6/21/2007,13.17
AG,6/20/2007,13.34
AG,6/19/2007,13.19
AG,6/18/2007,13.31
AG,6/15/2007,13.06
AG,6/14/2007,13.04
AG,6/13/2007,12.86
AG,6/12/2007,13.15
AG,6/11/2007,13.16
AG,6/8/2007,13.31
AG,6/7/2007,13.65
AG,6/6/2007,13.69
AG,6/5/2007,13.71
AG,6/4/2007,13.67
AG,6/1/2007,13.53
AG,5/31/2007,13.25
AG,5/30/2007,13.11
AG,5/29/2007,13.03
AG,5/25/2007,12.925
AG,5/24/2007,13.04
AG,5/23/2007,12.96
AG,5/22/2007,13.07
AG,5/21/2007,12.93
AG,5/18/2007,12.87
AG,5/17/2007,12.9
AG,5/16/2007,13.16
AG,5/15/2007,13.02
AG,5/14/2007,13.19
AG,5/11/2007,13.04
AG,5/10/2007,13.29
AG,5/9/2007,13.45
AG,5/8/2007,13.48
AG,5/4/2007,13.4
AG,5/3/2007,13.33
AG,5/2/2007,13.18
AG,5/1/2007,13.45
AG,4/30/2007,13.5
AG,4/27/2007,13.35
AG,4/26/2007,13.66
AG,4/25/2007,13.79
AG,4/24/2007,14.03
AG,4/23/2007,13.86
AG,4/20/2007,13.87
AG,4/19/2007,13.835
AG,4/18/2007,13.96
AG,4/17/2007,13.96
AG,4/16/2007,14.09
AG,4/13/2007,13.88
AG,4/12/2007,13.84
AG,4/11/2007,13.92
AG,4/10/2007,13.84
AG,4/5/2007,13.58
AG,4/4/2007,13.45
AG,4/3/2007,13.28
AG,4/2/2007,13.335
AG,3/30/2007,13.35
AG,3/29/2007,13.34
AG,3/28/2007,13.36
AG,3/27/2007,13.34
AG,3/26/2007,13.26
AG,3/23/2007,13.37
AG,3/22/2007,13.375
AG,3/21/2007,13.33
AG,3/20/2007,13.25
AG,3/19/2007,13.16
AG,3/16/2007,13.07
AG,3/15/2007,12.9
AG,3/14/2007,12.65
AG,3/13/2007,12.92
AG,3/12/2007,12.97
AG,3/9/2007,13.07
AG,3/8/2007,13.09
AG,3/7/2007,12.89
AG,3/6/2007,12.935
AG,3/5/2007,12.605
AG,3/2/2007,13.53
AG,3/1/2007,14.29
AG,2/28/2007,14.31
AG,2/27/2007,14.49
AG,2/26/2007,14.58
AG,2/23/2007,14.28
AG,2/22/2007,14.25
AG,2/21/2007,13.74
AG,2/20/2007,13.9
AG,2/19/2007,14.03
AG,2/16/2007,13.9
AG,2/15/2007,13.98
AG,2/14/2007,13.96
AG,2/13/2007,13.79
AG,2/12/2007,13.78
AG,2/9/2007,13.84
AG,2/8/2007,13.53
AG,2/7/2007,13.65
AG,2/6/2007,13.66
AG,2/5/2007,13.29
AG,2/2/2007,13.66
AG,2/1/2007,13.58
AG,1/31/2007,13.36
AG,1/30/2007,13.15
AG,1/29/2007,13.25
AG,1/26/2007,13.22
AG,1/25/2007,13.38
AG,1/24/2007,13.2
AG,1/23/2007,13.09
AG,1/22/2007,12.865
AG,1/19/2007,12.72
AG,1/18/2007,12.84
AG,1/17/2007,12.55
AG,1/16/2007,12.84
AG,1/15/2007,12.885
AG,1/12/2007,12.43
AG,1/11/2007,12.41
AG,1/10/2007,12.45
AG,1/9/2007,12.36
AG,1/8/2007,12.21
AG,1/5/2007,12.7
AG,1/4/2007,12.62
AG,1/3/2007,12.91
AG,1/2/2007,13.01
AG,12/29/2006,12.9
AG,12/28/2006,12.84
AG,12/27/2006,12.86
AG,12/22/2006,12.5
AG,12/21/2006,12.52
AG,12/20/2006,12.8
AG,12/19/2006,12.46
AG,12/18/2006,12.97
AG,12/15/2006,13.73
AG,12/14/2006,13.77
AG,12/13/2006,13.795
AG,12/12/2006,13.85
AG,12/11/2006,13.72
AG,12/8/2006,13.84
AG,12/7/2006,13.67
AG,12/6/2006,13.68
AG,12/5/2006,14.045
AG,12/4/2006,14.05
AG,12/1/2006,13.85
AG,11/30/2006,13.68
AG,11/29/2006,13.65
AG,11/28/2006,13.44
AG,11/27/2006,13.485
AG,11/24/2006,13.365
AG,11/23/2006,13.12
AG,11/22/2006,13.07
AG,11/21/2006,12.92
AG,11/20/2006,12.92
AG,11/17/2006,12.75
AG,11/16/2006,12.94
AG,11/15/2006,12.69
AG,11/14/2006,12.85
AG,11/13/2006,12.86
AG,11/10/2006,13.025
AG,11/9/2006,12.595
AG,11/8/2006,12.605
AG,11/7/2006,12.62
AG,11/6/2006,12.51
AG,11/3/2006,12.62
AG,11/2/2006,12.41
AG,11/1/2006,12.36
AG,10/31/2006,12.08
AG,10/30/2006,12.13
AG,10/27/2006,12.05
AG,10/26/2006,11.97
AG,10/25/2006,11.75
AG,10/24/2006,11.57
AG,10/23/2006,11.71
AG,10/20/2006,11.98
AG,10/19/2006,11.62
AG,10/18/2006,11.76
AG,10/17/2006,11.85
AG,10/16/2006,11.72
AG,10/13/2006,11.4
AG,10/12/2006,11.3
AG,10/11/2006,11.14
AG,10/10/2006,11.21
AG,10/9/2006,11.335
AG,10/6/2006,11.01
AG,10/5/2006,10.96
AG,10/4/2006,10.825
AG,10/3/2006,11.34
AG,10/2/2006,11.58
AG,9/29/2006,11.55
AG,9/28/2006,11.66
AG,9/27/2006,11.58
AG,9/26/2006,11.11
AG,9/25/2006,11.05
AG,9/22/2006,11.28
AG,9/21/2006,11.02
AG,9/20/2006,10.74
AG,9/19/2006,10.91
AG,9/18/2006,10.97
AG,9/15/2006,10.7
AG,9/14/2006,11.35
AG,9/13/2006,11
AG,9/12/2006,11.34
AG,9/11/2006,11.76
AG,9/8/2006,12.29
AG,9/7/2006,13.06
AG,9/6/2006,12.95
AG,9/5/2006,13.15
AG,9/4/2006,12.995
AG,9/1/2006,12.75
AG,8/31/2006,12.6
AG,8/30/2006,12.22
AG,8/29/2006,12.14
AG,8/25/2006,12.4
AG,8/24/2006,12.58
AG,8/23/2006,12.42
AG,8/22/2006,12.2
AG,8/21/2006,12.24
AG,8/18/2006,12.01
AG,8/17/2006,12.28
AG,8/16/2006,12.15
AG,8/15/2006,11.99
AG,8/14/2006,11.76
AG,8/11/2006,12.275
AG,8/10/2006,12.43
AG,8/9/2006,12.265
AG,8/8/2006,12.13
AG,8/7/2006,12.45
AG,8/4/2006,12.2
AG,8/3/2006,12.065
AG,8/2/2006,11.75
AG,8/1/2006,11.355
AG,7/31/2006,11.44
AG,7/28/2006,11.34
AG,7/27/2006,11.22
AG,7/26/2006,10.9
AG,7/25/2006,11.01
AG,7/24/2006,10.74
AG,7/21/2006,11.01
AG,7/20/2006,11.08
AG,7/19/2006,10.52
AG,7/18/2006,11.01
AG,7/17/2006,11.5
AG,7/14/2006,11.63
AG,7/13/2006,11.62
AG,7/12/2006,11.75
AG,7/11/2006,11.29
AG,7/10/2006,11.04
AG,7/7/2006,11.51
AG,7/6/2006,11.31
AG,7/5/2006,11.45
AG,7/4/2006,11.23
AG,7/3/2006,11.28
AG,6/30/2006,10.7
AG,6/29/2006,10.38
AG,6/28/2006,10.38
AG,6/27/2006,10.26
AG,6/26/2006,10.36
AG,6/23/2006,10.09
AG,6/22/2006,10.54
AG,6/21/2006,10.27
AG,6/20/2006,10.15
AG,6/19/2006,9.89
AG,6/16/2006,10.28
AG,6/15/2006,10.15
AG,6/14/2006,9.72
AG,6/13/2006,10.47
AG,6/12/2006,11.02
AG,6/9/2006,11.41
AG,6/8/2006,11.55
AG,6/7/2006,11.46
AG,6/6/2006,11.87
AG,6/5/2006,12.37
AG,6/2/2006,12.15
AG,6/1/2006,12.05
AG,5/31/2006,13.13
AG,5/30/2006,12.9
AG,5/26/2006,12.7
AG,5/25/2006,12.57
AG,5/24/2006,12.8
AG,5/23/2006,12.87
AG,5/22/2006,12.16
AG,5/19/2006,12.43
AG,5/18/2006,13.12
AG,5/17/2006,13.82
AG,5/16/2006,13.22
AG,5/15/2006,13.25
AG,5/12/2006,14.94
AG,5/11/2006,14.43
AG,5/10/2006,14.34
AG,5/9/2006,13.895
AG,5/8/2006,13.75
AG,5/5/2006,14.07
AG,5/4/2006,13.685
AG,5/3/2006,14.42
AG,5/2/2006,13.92
AG,4/28/2006,12.555
AG,4/27/2006,12.52
AG,4/26/2006,12.72
AG,4/25/2006,12.465
AG,4/24/2006,12.78
AG,4/21/2006,12.185
AG,4/20/2006,14.31
AG,4/19/2006,14.27
AG,4/18/2006,13.635
AG,4/13/2006,12.61
AG,4/12/2006,12.75
AG,4/11/2006,12.67
AG,4/10/2006,12.4175
AG,4/7/2006,12.165
AG,4/6/2006,12.03
AG,4/5/2006,11.655
AG,4/4/2006,11.745
AG,4/3/2006,11.585
AG,3/31/2006,11.755
AG,3/30/2006,11.45
AG,3/29/2006,10.875
AG,3/28/2006,10.81
AG,3/27/2006,10.895
AG,3/24/2006,10.68
AG,3/23/2006,10.5
AG,3/22/2006,10.53
AG,3/21/2006,10.28
AG,3/20/2006,10.34
AG,3/17/2006,10.365
AG,3/16/2006,10.275
AG,3/15/2006,10.25
AG,3/14/2006,10.065
AG,3/13/2006,10.015
AG,3/10/2006,9.855
AG,3/9/2006,9.875
AG,3/8/2006,9.95
AG,3/7/2006,9.995
AG,3/6/2006,10.22
AG,3/3/2006,10.26
AG,3/2/2006,9.7875
AG,3/1/2006,9.8
AG,2/28/2006,9.695
AG,2/27/2006,9.665
AG,2/24/2006,9.54
AG,2/23/2006,9.5725
AG,2/22/2006,9.53
AG,2/21/2006,9.49
AG,2/20/2006,9.54
AG,2/17/2006,9.46
AG,2/16/2006,9.2
AG,2/15/2006,9.32
AG,2/14/2006,9.22
AG,2/13/2006,9.26
AG,2/10/2006,9.55
AG,2/9/2006,9.5
AG,2/8/2006,9.275
AG,2/7/2006,9.72
AG,2/6/2006,9.76
AG,2/3/2006,9.81
AG,2/2/2006,9.82
AG,2/1/2006,9.77
AG,1/31/2006,9.91
AG,1/30/2006,9.655
AG,1/27/2006,9.69
AG,1/26/2006,9.49
AG,1/25/2006,9.425
AG,1/24/2006,9
AG,1/23/2006,8.925
AG,1/20/2006,9.08
AG,1/19/2006,8.905
AG,1/18/2006,8.875
AG,1/17/2006,9.035
AG,1/16/2006,9.19
AG,1/13/2006,9.01
AG,1/12/2006,9
AG,1/11/2006,8.9
AG,1/10/2006,9.04
AG,1/9/2006,9.1
AG,1/6/2006,8.83
AG,1/5/2006,8.99
AG,1/4/2006,9.14
AG,1/3/2006,9.04
AG,12/30/2005,8.83
AG,12/29/2005,8.905
AG,12/28/2005,8.76
AG,12/23/2005,8.5
AG,12/22/2005,8.385
AG,12/21/2005,8.275
AG,12/20/2005,8.55
AG,12/19/2005,8.615
AG,12/16/2005,8.61
AG,12/15/2005,8.39
AG,12/14/2005,8.39
AG,12/13/2005,8.74
AG,12/12/2005,9.225
AG,12/9/2005,8.97
AG,12/8/2005,8.79
AG,12/7/2005,8.82
AG,12/6/2005,8.6
AG,12/5/2005,8.59
AG,12/2/2005,8.535
AG,12/1/2005,8.315
AG,11/30/2005,8.21
AG,11/29/2005,8.29
AG,11/28/2005,8.2675
AG,11/25/2005,8.2
AG,11/24/2005,8.135
AG,11/23/2005,8.05
AG,11/22/2005,8.165
AG,11/21/2005,8.11
AG,11/18/2005,8.11
AG,11/17/2005,8.095
AG,11/16/2005,7.785
AG,11/15/2005,7.77
AG,11/14/2005,7.8275
AG,11/11/2005,7.6975
AG,11/10/2005,7.74
AG,11/9/2005,7.65
AG,11/8/2005,7.5225
AG,11/7/2005,7.485
AG,11/4/2005,7.555
AG,11/3/2005,7.575
AG,11/2/2005,7.42
AG,11/1/2005,7.535
AG,10/31/2005,7.765
AG,10/28/2005,7.79
AG,10/27/2005,7.81
AG,10/26/2005,7.83
AG,10/25/2005,7.72
AG,10/24/2005,7.615
AG,10/21/2005,7.6
AG,10/20/2005,7.6
AG,10/19/2005,7.73
AG,10/18/2005,7.775
AG,10/17/2005,7.86
AG,10/14/2005,7.67
AG,10/13/2005,7.735
AG,10/12/2005,7.845
AG,10/11/2005,7.76
AG,10/10/2005,7.775
AG,10/7/2005,7.62
AG,10/6/2005,7.43
AG,10/5/2005,7.345
AG,10/4/2005,7.43
AG,10/3/2005,7.375
AG,9/30/2005,7.53
AG,9/29/2005,7.4
AG,9/28/2005,7.27
AG,9/27/2005,7.295
AG,9/26/2005,7.225
AG,9/23/2005,7.29
AG,9/22/2005,7.4225
AG,9/21/2005,7.285
AG,9/20/2005,7.33
AG,9/19/2005,7.31
AG,9/16/2005,7.08
AG,9/15/2005,7.0275
AG,9/14/2005,6.955
AG,9/13/2005,6.985
AG,9/12/2005,6.975
AG,9/9/2005,6.985
AG,9/8/2005,7.04
AG,9/7/2005,7.02
AG,9/6/2005,7.025
AG,9/5/2005,7.055
AG,9/2/2005,7.02
AG,9/1/2005,6.855
AG,8/31/2005,6.74
AG,8/30/2005,6.755
AG,8/26/2005,6.845
AG,8/25/2005,6.945
AG,8/24/2005,6.965
AG,8/23/2005,7.055
AG,8/22/2005,6.99
AG,8/19/2005,6.995
AG,8/18/2005,6.96
AG,8/17/2005,7
AG,8/16/2005,6.98
AG,8/15/2005,7.065
AG,8/12/2005,7.175
AG,8/11/2005,7.085
AG,8/10/2005,7.07
AG,8/9/2005,6.995
AG,8/8/2005,7.13
AG,8/5/2005,7.2025
AG,8/4/2005,7.225
AG,8/3/2005,7.255
AG,8/2/2005,7.24
AG,8/1/2005,7.25
AG,7/29/2005,7.145
AG,7/28/2005,7.065
AG,7/27/2005,6.99
AG,7/26/2005,7.075
AG,7/25/2005,7.11
AG,7/22/2005,7.115
AG,7/21/2005,7.095
AG,7/20/2005,6.965
AG,7/19/2005,6.945
AG,7/18/2005,6.995
AG,7/15/2005,6.965
AG,7/14/2005,6.985
AG,7/13/2005,7.035
AG,7/12/2005,7.1025
AG,7/11/2005,7.04
AG,7/8/2005,6.9425
AG,7/7/2005,7.03
AG,7/6/2005,6.885
AG,7/5/2005,6.89
AG,7/4/2005,6.91
AG,7/1/2005,7.02
AG,6/30/2005,7.1
AG,6/29/2005,7.07
AG,6/28/2005,7.215
AG,6/27/2005,7.24
AG,6/24/2005,7.285
AG,6/23/2005,7.22
AG,6/22/2005,7.24
AG,6/21/2005,7.215
AG,6/20/2005,7.37
AG,6/17/2005,7.395
AG,6/16/2005,7.375
AG,6/15/2005,7.255
AG,6/14/2005,7.255
AG,6/13/2005,7.2
AG,6/10/2005,7.24
AG,6/9/2005,7.38
AG,6/8/2005,7.4
AG,6/7/2005,7.525
AG,6/6/2005,7.46
AG,6/3/2005,7.53
AG,6/2/2005,7.48
AG,6/1/2005,7.38
AG,5/31/2005,7.13
AG,5/27/2005,7.17
AG,5/26/2005,7.08
AG,5/25/2005,7.01
AG,5/24/2005,7.0075
AG,5/23/2005,6.98
AG,5/20/2005,7.1
AG,5/19/2005,7.18
AG,5/18/2005,7.02
AG,5/17/2005,6.97
AG,5/16/2005,6.885
AG,5/13/2005,6.88
AG,5/12/2005,7.005
AG,5/11/2005,7.08
AG,5/10/2005,7.06
AG,5/9/2005,6.955
AG,5/6/2005,7.035
AG,5/5/2005,7.05
AG,5/4/2005,6.895
AG,5/3/2005,6.85
AG,4/29/2005,6.98
AG,4/28/2005,7.095
AG,4/27/2005,7.215
AG,4/26/2005,7.265
AG,4/25/2005,7.215
AG,4/22/2005,7.235
AG,4/21/2005,7.285
AG,4/20/2005,7.205
AG,4/19/2005,7.055
AG,4/18/2005,7.045
AG,4/15/2005,7.01
AG,4/14/2005,7.105
AG,4/13/2005,7.16
AG,4/12/2005,7.235
AG,4/11/2005,7.185
AG,4/8/2005,7.03
AG,4/7/2005,7.12
AG,4/6/2005,7.05
AG,4/5/2005,6.94
AG,4/4/2005,6.96
AG,4/1/2005,7.105
AG,3/31/2005,7.1875
AG,3/30/2005,6.96
AG,3/29/2005,6.92
AG,3/24/2005,6.935
AG,3/23/2005,6.915
AG,3/22/2005,7.11
AG,3/21/2005,7.25
AG,3/18/2005,7.335
AG,3/17/2005,7.36
AG,3/16/2005,7.41
AG,3/15/2005,7.415
AG,3/14/2005,7.475
AG,3/11/2005,7.415
AG,3/10/2005,7.52
AG,3/9/2005,7.57
AG,3/8/2005,7.4
AG,3/7/2005,7.35
AG,3/4/2005,7.17
AG,3/3/2005,7.29
AG,3/2/2005,7.13
AG,3/1/2005,7.26
AG,2/28/2005,7.35
AG,2/25/2005,7.2425
AG,2/24/2005,7.47
AG,2/23/2005,7.45
AG,2/22/2005,7.55
AG,2/21/2005,7.365
AG,2/18/2005,7.32
AG,2/17/2005,7.255
AG,2/16/2005,7.13
AG,2/15/2005,7.245
AG,2/14/2005,7.245
AG,2/11/2005,6.98
AG,2/10/2005,6.5775
AG,2/9/2005,6.55
AG,2/8/2005,6.485
AG,2/7/2005,6.595
AG,2/4/2005,6.655
AG,2/3/2005,6.705
AG,2/2/2005,6.73
AG,2/1/2005,6.7
AG,1/31/2005,6.72
AG,1/28/2005,6.77
AG,1/27/2005,6.785
AG,1/26/2005,6.72
AG,1/25/2005,6.79
AG,1/24/2005,6.81
AG,1/21/2005,6.58
AG,1/20/2005,6.52
AG,1/19/2005,6.68
AG,1/18/2005,6.58
AG,1/17/2005,6.595
AG,1/14/2005,6.63
AG,1/13/2005,6.7075
AG,1/12/2005,6.58
